"band"	"frequency_hz"	"time_s"	"mean_temperature_slope_db_per_c"	"n_subjects"
"gamma_low_clean"	35	12.650000000000002	0.059050482139760066	14
"gamma_low_clean"	35	12.7	0.02992622342564539	14
"gamma_low_clean"	35	12.75	0.06437260509300421	14
"gamma_low_clean"	35	12.8	0.06860630096266562	14
"gamma_low_clean"	35	12.850000000000001	0.11436521521046474	14
"gamma_low_clean"	35	12.900000000000002	0.10913074110465794	14
"gamma_low_clean"	35	12.95	0.1392630052037389	14
"gamma_low_clean"	35	13	0.12564149418241513	14
"gamma_low_clean"	35	13.05	0.05254869846350351	14
"gamma_low_clean"	35	13.100000000000001	0.10326229341418598	14
"gamma_low_clean"	35	13.150000000000002	0.028217349726901455	14
"gamma_low_clean"	35	13.2	0.12965728236526536	14
"gamma_low_clean"	35	13.25	0.10334720348509578	14
"gamma_low_clean"	35	13.3	0.1031757009262443	14
"gamma_low_clean"	35	13.350000000000001	0.10727026135163367	14
"gamma_low_clean"	35	13.400000000000002	0.07717906326038688	14
"gamma_low_clean"	35	13.45	0.03899452416587436	14
"gamma_low_clean"	35	13.5	0.14872497573812124	14
"gamma_low_clean"	35	13.55	0.13507017166538318	14
"gamma_low_clean"	35	13.600000000000001	0.15160954072238653	14
"gamma_low_clean"	35	13.650000000000002	0.1525031298017774	14
"gamma_low_clean"	35	13.7	0.12262427566337368	14
"gamma_low_clean"	35	13.75	0.09383413156771865	14
"gamma_low_clean"	35	13.8	0.0159528646952643	14
"gamma_low_clean"	35	13.850000000000001	0.050008374593833504	14
"gamma_low_clean"	35	13.900000000000002	0.12494052779010496	14
"gamma_low_clean"	35	13.95	0.06955660210550511	14
"gamma_low_clean"	35	14	0.020692271441266657	14
"gamma_low_clean"	35	14.05	0.12054538623998644	14
"gamma_low_clean"	35	14.100000000000001	0.030001814756457523	14
"gamma_low_clean"	35	14.150000000000002	0.05260439412186898	14
"gamma_low_clean"	35	14.200000000000003	0.024353155828589313	14
"gamma_low_clean"	35	14.25	0.10146959968656631	14
"gamma_low_clean"	35	14.3	0.07044157149623523	14
"gamma_low_clean"	35	14.350000000000001	0.1284287175943252	14
"gamma_low_clean"	35	14.400000000000002	0.12641090995254486	14
"gamma_low_clean"	35	14.450000000000003	0.17977802676087512	14
"gamma_low_clean"	35	14.5	0.04663973790941215	14
"gamma_low_clean"	36	-5	0.04149987959950182	14
"gamma_low_clean"	36	-4.95	-0.08133468906704697	14
"gamma_low_clean"	36	-4.9	-0.10651831127185774	14
"gamma_low_clean"	36	-4.85	-0.13501682962967357	14
"gamma_low_clean"	36	-4.8	-0.06737920260010986	14
"gamma_low_clean"	36	-4.75	0.014982848185594231	14
"gamma_low_clean"	36	-4.7	-0.01867887136161802	14
"gamma_low_clean"	36	-4.65	0.03359760044172575	14
"gamma_low_clean"	36	-4.6	0.039390651200670805	14
"gamma_low_clean"	36	-4.55	0.0269277292491821	14
"gamma_low_clean"	36	-4.5	-0.002115328840415187	14
"gamma_low_clean"	36	-4.45	0.004096062696873701	14
"gamma_low_clean"	36	-4.4	-0.037524500152693166	14
"gamma_low_clean"	36	-4.35	-0.038300258708361144	14
"gamma_low_clean"	36	-4.3	0.012358441870026866	14
"gamma_low_clean"	36	-4.25	0.08811411173817078	14
"gamma_low_clean"	36	-4.2	-0.06945085646420952	14
"gamma_low_clean"	36	-4.15	0.02453341883821437	14
"gamma_low_clean"	36	-4.1	0.04333069836926906	14
"gamma_low_clean"	36	-4.05	0.11293342492050627	14
"gamma_low_clean"	36	-4	0.02814410086556112	14
"gamma_low_clean"	36	-3.95	0.009630340783734748	14
"gamma_low_clean"	36	-3.9	0.024209712935161155	14
"gamma_low_clean"	36	-3.8499999999999996	0.04018908449626536	14
"gamma_low_clean"	36	-3.8	0.019555233872075622	14
"gamma_low_clean"	36	-3.75	0.027390784242095175	14
"gamma_low_clean"	36	-3.7	-0.045708904278812204	14
"gamma_low_clean"	36	-3.65	-0.011121753737789977	14
"gamma_low_clean"	36	-3.5999999999999996	-0.02740583289787779	14
"gamma_low_clean"	36	-3.55	0.06561429312478649	14
"gamma_low_clean"	36	-3.5	0.004352363906827464	14
"gamma_low_clean"	36	-3.45	0.010470331585619611	14
"gamma_low_clean"	36	-3.4	-0.012480516244821894	14
"gamma_low_clean"	36	-3.3499999999999996	-0.01895851801041576	14
"gamma_low_clean"	36	-3.3	0.03564476905870319	14
"gamma_low_clean"	36	-3.25	-0.0645223333306897	14
"gamma_low_clean"	36	-3.2	-0.07441083908261312	14
"gamma_low_clean"	36	-3.15	-0.03462369038947926	14
"gamma_low_clean"	36	-3.0999999999999996	0.007981758694260963	14
"gamma_low_clean"	36	-3.05	-0.0310126255201277	14
"gamma_low_clean"	36	-3	0.09716377530817767	14
"gamma_low_clean"	36	-2.9499999999999997	0.11553021520514498	14
"gamma_low_clean"	36	-2.9	0.11290238595829458	14
"gamma_low_clean"	36	-2.85	0.026801140954046947	14
"gamma_low_clean"	36	-2.8	-0.013406093932636082	14
"gamma_low_clean"	36	-2.75	0.0003552361354275708	14
"gamma_low_clean"	36	-2.6999999999999997	0.0038764120242529487	14
"gamma_low_clean"	36	-2.65	0.028033361109151222	14
"gamma_low_clean"	36	-2.5999999999999996	0.03699757801296534	14
"gamma_low_clean"	36	-2.55	0.08692467876650466	14
"gamma_low_clean"	36	-2.5	0.01819745203698191	14
"gamma_low_clean"	36	-2.4499999999999997	0.01211099830927491	14
"gamma_low_clean"	36	-2.4	0.03510812902049217	14
"gamma_low_clean"	36	-2.3499999999999996	0.0688222561988586	14
"gamma_low_clean"	36	-2.3	0.0021307301556941377	14
"gamma_low_clean"	36	-2.25	-0.02783530947179802	14
"gamma_low_clean"	36	-2.1999999999999997	-0.01677749945463813	14
"gamma_low_clean"	36	-2.15	0.08068098119695226	14
"gamma_low_clean"	36	-2.0999999999999996	0.06275806340047717	14
"gamma_low_clean"	36	-2.05	0.05823608493874496	14
"gamma_low_clean"	36	-2	0.014676880573995936	14
"gamma_low_clean"	36	-1.9499999999999997	0.08803182125256499	14
"gamma_low_clean"	36	-1.9	-0.009099028878064892	14
"gamma_low_clean"	36	-1.8499999999999996	0.01289214542566853	14
"gamma_low_clean"	36	-1.7999999999999998	-0.06956625254763331	14
"gamma_low_clean"	36	-1.75	-0.05839273373332	14
"gamma_low_clean"	36	-1.6999999999999997	-0.008880863892160489	14
"gamma_low_clean"	36	-1.65	0.057647602789702594	14
"gamma_low_clean"	36	-1.5999999999999996	0.01991413700578373	14
"gamma_low_clean"	36	-1.5499999999999998	0.10184108043052863	14
"gamma_low_clean"	36	-1.5	0.04506871003082635	14
"gamma_low_clean"	36	-1.4499999999999997	-0.00728278023594564	14
"gamma_low_clean"	36	-1.4	0.06669809239321649	14
"gamma_low_clean"	36	-1.3499999999999996	0.03700133860575764	14
"gamma_low_clean"	36	-1.2999999999999998	0.04529159974981186	14
"gamma_low_clean"	36	-1.25	-0.020618385536697915	14
"gamma_low_clean"	36	-1.1999999999999997	-0.016315729805098416	14
"gamma_low_clean"	36	-1.15	-0.03647532432629023	14
"gamma_low_clean"	36	-1.0999999999999996	-0.044972465441059206	14
"gamma_low_clean"	36	-1.0499999999999998	-0.0814297256733492	14
"gamma_low_clean"	36	-1	-0.09224697085521447	14
"gamma_low_clean"	36	-0.9500000000000002	0.02548208910338855	14
"gamma_low_clean"	36	-0.8999999999999995	0.025806078659398744	14
"gamma_low_clean"	36	-0.8499999999999996	-0.0072702109794149025	14
"gamma_low_clean"	36	-0.7999999999999998	-0.046096463354053784	14
"gamma_low_clean"	36	-0.75	-0.06825295404967517	14
"gamma_low_clean"	36	-0.7000000000000002	-0.08441540065769369	14
"gamma_low_clean"	36	-0.6499999999999995	-0.011897231656782059	14
"gamma_low_clean"	36	-0.5999999999999996	-0.01673863164632506	14
"gamma_low_clean"	36	-0.5499999999999998	-0.011567104533344728	14
"gamma_low_clean"	36	-0.5	-0.05020601433845952	14
"gamma_low_clean"	36	-0.4500000000000002	-0.04311848984304044	14
"gamma_low_clean"	36	-0.39999999999999947	-0.02151761974997212	14
"gamma_low_clean"	36	-0.34999999999999964	0.046996443847991475	14
"gamma_low_clean"	36	-0.2999999999999998	0.014090439906514216	14
"gamma_low_clean"	36	-0.25	0.02268503135524802	14
"gamma_low_clean"	36	-0.1999999999999993	0.04365740022212663	14
"gamma_low_clean"	36	-0.14999999999999947	0.010802412694359382	14
"gamma_low_clean"	36	-0.09999999999999964	0.11579930966064013	14
"gamma_low_clean"	36	-0.04999999999999982	0.04572275749704263	14
"gamma_low_clean"	36	0	0.018904046001932732	14
"gamma_low_clean"	36	0.05000000000000071	-0.03587294938118542	14
"gamma_low_clean"	36	0.10000000000000053	-0.049831138499925924	14
"gamma_low_clean"	36	0.15000000000000036	0.029905283564213656	14
"gamma_low_clean"	36	0.20000000000000018	0.040502166679127725	14
"gamma_low_clean"	36	0.25	-0.03366885935412113	14
"gamma_low_clean"	36	0.3000000000000007	0.03708560105160858	14
"gamma_low_clean"	36	0.35000000000000053	0.02228183531563177	14
"gamma_low_clean"	36	0.40000000000000036	-0.0031026824804512893	14
"gamma_low_clean"	36	0.4500000000000002	0.05843900431816225	14
"gamma_low_clean"	36	0.5	0.0016365886134999481	14
"gamma_low_clean"	36	0.5500000000000007	-0.020582576152865437	14
"gamma_low_clean"	36	0.6000000000000005	-0.0788697161074752	14
"gamma_low_clean"	36	0.6500000000000004	-0.08977937889301103	14
"gamma_low_clean"	36	0.7000000000000002	-0.044890309505724216	14
"gamma_low_clean"	36	0.75	-0.006939180153133293	14
"gamma_low_clean"	36	0.8000000000000007	-0.011049668177899414	14
"gamma_low_clean"	36	0.8500000000000005	-0.057989393587064966	14
"gamma_low_clean"	36	0.9000000000000004	0.050315010432168635	14
"gamma_low_clean"	36	0.9500000000000002	-0.008283679129332033	14
"gamma_low_clean"	36	1	0.012159545276156253	14
"gamma_low_clean"	36	1.0500000000000007	-0.02182517301056187	14
"gamma_low_clean"	36	1.1000000000000005	0.011413548312767512	14
"gamma_low_clean"	36	1.1500000000000004	0.061654860624677524	14
"gamma_low_clean"	36	1.2000000000000002	-0.0187793077141435	14
"gamma_low_clean"	36	1.25	0.010286404342389505	14
"gamma_low_clean"	36	1.3000000000000007	-0.01804982502726885	14
"gamma_low_clean"	36	1.3500000000000005	0.04865000270480314	14
"gamma_low_clean"	36	1.4000000000000004	-0.005952342363680529	14
"gamma_low_clean"	36	1.4500000000000002	-0.03808158519608979	14
"gamma_low_clean"	36	1.5	-0.07886477712560545	14
"gamma_low_clean"	36	1.5500000000000007	-0.04637915700835983	14
"gamma_low_clean"	36	1.6000000000000005	-0.012100122399975646	14
"gamma_low_clean"	36	1.6500000000000004	-0.030848282935781995	14
"gamma_low_clean"	36	1.7000000000000002	0.0021784723855643013	14
"gamma_low_clean"	36	1.75	0.006436233406424701	14
"gamma_low_clean"	36	1.8000000000000007	0.035756557946741895	14
"gamma_low_clean"	36	1.8500000000000005	0.09250513051829633	14
"gamma_low_clean"	36	1.9000000000000004	0.0943159836294567	14
"gamma_low_clean"	36	1.9500000000000002	-0.031756150689978106	14
"gamma_low_clean"	36	2	-0.1031623587905799	14
"gamma_low_clean"	36	2.0500000000000007	-0.04812395813218849	14
"gamma_low_clean"	36	2.1000000000000005	-0.038925752513539136	14
"gamma_low_clean"	36	2.1500000000000004	0.013961520089049407	14
"gamma_low_clean"	36	2.2	-0.0022506928961049688	14
"gamma_low_clean"	36	2.25	-0.08289552758370144	14
"gamma_low_clean"	36	2.3000000000000007	-0.03627986954949832	14
"gamma_low_clean"	36	2.3500000000000005	-0.09625419318031603	14
"gamma_low_clean"	36	2.4000000000000004	-0.05755588688081278	14
"gamma_low_clean"	36	2.45	0.061143739779137105	14
"gamma_low_clean"	36	2.5	0.06668384425159078	14
"gamma_low_clean"	36	2.5500000000000007	-0.025061453390005806	14
"gamma_low_clean"	36	2.6000000000000005	-0.0484762957414858	14
"gamma_low_clean"	36	2.6500000000000004	-0.027979162423009758	14
"gamma_low_clean"	36	2.7	-0.06264362840726535	14
"gamma_low_clean"	36	2.75	-0.0063082372726084995	14
"gamma_low_clean"	36	2.8000000000000007	0.037368634629222734	14
"gamma_low_clean"	36	2.8500000000000005	0.07827290034914648	14
"gamma_low_clean"	36	2.9000000000000004	0.012885151100036919	14
"gamma_low_clean"	36	2.95	-0.07091060081065602	14
"gamma_low_clean"	36	3	-0.053021564723212775	14
"gamma_low_clean"	36	3.0500000000000007	-0.06718685656511283	14
"gamma_low_clean"	36	3.0999999999999996	-0.05186196562875658	14
"gamma_low_clean"	36	3.1500000000000004	-0.0012762036389367265	14
"gamma_low_clean"	36	3.200000000000001	-0.04677386227317682	14
"gamma_low_clean"	36	3.25	-0.0048277523930187706	14
"gamma_low_clean"	36	3.3000000000000007	0.027678447761433828	14
"gamma_low_clean"	36	3.3499999999999996	0.030203016348129132	14
"gamma_low_clean"	36	3.4000000000000004	0.0025040039391008634	14
"gamma_low_clean"	36	3.450000000000001	0.01953555091746666	14
"gamma_low_clean"	36	3.5	0.12621173845080425	14
"gamma_low_clean"	36	3.5500000000000007	0.02264437277978851	14
"gamma_low_clean"	36	3.5999999999999996	0.05758660448427789	14
"gamma_low_clean"	36	3.6500000000000004	0.1189207247403306	14
"gamma_low_clean"	36	3.700000000000001	0.011074245530685404	14
"gamma_low_clean"	36	3.75	0.03872045015126124	14
"gamma_low_clean"	36	3.8000000000000007	0.04213616254609382	14
"gamma_low_clean"	36	3.8499999999999996	0.028478034593066172	14
"gamma_low_clean"	36	3.9000000000000004	-0.02662177260930346	14
"gamma_low_clean"	36	3.950000000000001	-0.03159612598839407	14
"gamma_low_clean"	36	4	-0.043815283280816485	14
"gamma_low_clean"	36	4.050000000000001	0.01501393831224174	14
"gamma_low_clean"	36	4.1	0.08455220712956989	14
"gamma_low_clean"	36	4.15	0.08451780322104031	14
"gamma_low_clean"	36	4.200000000000001	0.05477468797562406	14
"gamma_low_clean"	36	4.25	0.049511062901579236	14
"gamma_low_clean"	36	4.300000000000001	0.08803432720718396	14
"gamma_low_clean"	36	4.35	0.10202355426127747	14
"gamma_low_clean"	36	4.4	0.0618746239366529	14
"gamma_low_clean"	36	4.450000000000001	0.007664093720689259	14
"gamma_low_clean"	36	4.5	0.07871468828231146	14
"gamma_low_clean"	36	4.550000000000001	0.0034355796416039148	14
"gamma_low_clean"	36	4.600000000000001	0.0070010699431520395	14
"gamma_low_clean"	36	4.65	-0.0418614260313824	14
"gamma_low_clean"	36	4.700000000000001	0.012676080862274262	14
"gamma_low_clean"	36	4.75	0.0021518050686402906	14
"gamma_low_clean"	36	4.800000000000001	-0.02731549941093903	14
"gamma_low_clean"	36	4.850000000000001	0.0007851370120857721	14
"gamma_low_clean"	36	4.9	0.02948156680360025	14
"gamma_low_clean"	36	4.950000000000001	0.01556451452603229	14
"gamma_low_clean"	36	5	-0.028033692504531416	14
"gamma_low_clean"	36	5.050000000000001	-0.03550034058780867	14
"gamma_low_clean"	36	5.100000000000001	0.056306653347374495	14
"gamma_low_clean"	36	5.15	0.044363345110389606	14
"gamma_low_clean"	36	5.200000000000001	0.0016265613583627528	14
"gamma_low_clean"	36	5.25	-0.13523994045006674	14
"gamma_low_clean"	36	5.300000000000001	-0.014900360230962913	14
"gamma_low_clean"	36	5.350000000000001	0.05397852609569202	14
"gamma_low_clean"	36	5.4	-0.045669035279455525	14
"gamma_low_clean"	36	5.450000000000001	0.05692533567429413	14
"gamma_low_clean"	36	5.5	0.09907856278507675	14
"gamma_low_clean"	36	5.550000000000001	0.0998057509198028	14
"gamma_low_clean"	36	5.600000000000001	0.03211260406489017	14
"gamma_low_clean"	36	5.65	0.0002838899669634572	14
"gamma_low_clean"	36	5.700000000000001	0.02922640671965995	14
"gamma_low_clean"	36	5.75	-0.0025992214421753407	14
"gamma_low_clean"	36	5.800000000000001	0.06191093510641331	14
"gamma_low_clean"	36	5.850000000000001	0.14316256946395273	14
"gamma_low_clean"	36	5.9	0.20534360790400255	14
"gamma_low_clean"	36	5.950000000000001	0.09905046167241058	14
"gamma_low_clean"	36	6	0.14009372190607636	14
"gamma_low_clean"	36	6.050000000000001	0.05995278813754825	14
"gamma_low_clean"	36	6.100000000000001	0.00976423592951965	14
"gamma_low_clean"	36	6.15	0.0844093363881641	14
"gamma_low_clean"	36	6.200000000000001	0.07703379844883651	14
"gamma_low_clean"	36	6.25	0.02731179234903064	14
"gamma_low_clean"	36	6.300000000000001	0.04630023488814128	14
"gamma_low_clean"	36	6.350000000000001	0.007541954690328002	14
"gamma_low_clean"	36	6.4	0.1399702830729019	14
"gamma_low_clean"	36	6.450000000000001	0.038794619113496055	14
"gamma_low_clean"	36	6.5	0.04086549698161067	14
"gamma_low_clean"	36	6.550000000000001	0.04836463269199779	14
"gamma_low_clean"	36	6.600000000000001	0.13596533747235856	14
"gamma_low_clean"	36	6.65	0.0570437248092898	14
"gamma_low_clean"	36	6.700000000000001	0.036388444571002175	14
"gamma_low_clean"	36	6.75	0.07748190036663007	14
"gamma_low_clean"	36	6.800000000000001	0.12899365065759683	14
"gamma_low_clean"	36	6.850000000000001	0.061730860300092984	14
"gamma_low_clean"	36	6.9	0.07504810384374809	14
"gamma_low_clean"	36	6.950000000000001	0.08570590222445569	14
"gamma_low_clean"	36	7	0.12298938679568183	14
"gamma_low_clean"	36	7.050000000000001	0.1846684338416356	14
"gamma_low_clean"	36	7.100000000000001	0.1419743639130171	14
"gamma_low_clean"	36	7.15	0.15111537254189766	14
"gamma_low_clean"	36	7.200000000000001	0.0942511346781556	14
"gamma_low_clean"	36	7.25	0.16918889214471208	14
"gamma_low_clean"	36	7.300000000000001	0.16521607460421395	14
"gamma_low_clean"	36	7.350000000000001	0.07658527586777278	14
"gamma_low_clean"	36	7.4	0.04747347399953198	14
"gamma_low_clean"	36	7.450000000000001	0.17990505295080753	14
"gamma_low_clean"	36	7.5	0.1957454162299486	14
"gamma_low_clean"	36	7.550000000000001	0.13548294099944258	14
"gamma_low_clean"	36	7.600000000000001	0.04625406948280682	14
"gamma_low_clean"	36	7.65	0.12632190210568858	14
"gamma_low_clean"	36	7.700000000000001	0.21098894911013893	14
"gamma_low_clean"	36	7.75	0.12030427413038172	14
"gamma_low_clean"	36	7.800000000000001	0.127242597093964	14
"gamma_low_clean"	36	7.850000000000001	0.2183650345740912	14
"gamma_low_clean"	36	7.9	0.1767351789670287	14
"gamma_low_clean"	36	7.950000000000001	0.07081251297918371	14
"gamma_low_clean"	36	8	0.08560034781514789	14
"gamma_low_clean"	36	8.05	0.1504418472994001	14
"gamma_low_clean"	36	8.100000000000001	0.16127896048392396	14
"gamma_low_clean"	36	8.15	0.26035782725897283	14
"gamma_low_clean"	36	8.200000000000001	0.2510493418545295	14
"gamma_low_clean"	36	8.25	0.2676739358098946	14
"gamma_low_clean"	36	8.3	0.20129259168485486	14
"gamma_low_clean"	36	8.350000000000001	0.2489502296287728	14
"gamma_low_clean"	36	8.4	0.19935796987717497	14
"gamma_low_clean"	36	8.450000000000001	0.08330117437548358	14
"gamma_low_clean"	36	8.5	0.1223859589389361	14
"gamma_low_clean"	36	8.55	0.1727441172655356	14
"gamma_low_clean"	36	8.600000000000001	0.1482583103571045	14
"gamma_low_clean"	36	8.65	0.1818208714559652	14
"gamma_low_clean"	36	8.700000000000001	0.17962664243847107	14
"gamma_low_clean"	36	8.75	0.1461442738739665	14
"gamma_low_clean"	36	8.8	0.2313168912175994	14
"gamma_low_clean"	36	8.850000000000001	0.15806740341798672	14
"gamma_low_clean"	36	8.9	0.1605547558052118	14
"gamma_low_clean"	36	8.950000000000001	0.20902777124260993	14
"gamma_low_clean"	36	9	0.09462598015137787	14
"gamma_low_clean"	36	9.05	0.14358124298226663	14
"gamma_low_clean"	36	9.100000000000001	0.2537996942640536	14
"gamma_low_clean"	36	9.15	0.17355937378887482	14
"gamma_low_clean"	36	9.200000000000001	0.19191869688854965	14
"gamma_low_clean"	36	9.25	0.1934549067910948	14
"gamma_low_clean"	36	9.3	0.13359652032030533	14
"gamma_low_clean"	36	9.350000000000001	0.1756475980981081	14
"gamma_low_clean"	36	9.4	0.18234257047562305	14
"gamma_low_clean"	36	9.450000000000001	0.18233199424972923	14
"gamma_low_clean"	36	9.5	0.14216877834522643	14
"gamma_low_clean"	36	9.55	0.16440431088600302	14
"gamma_low_clean"	36	9.600000000000001	0.23093794750991506	14
"gamma_low_clean"	36	9.65	0.135970668865967	14
"gamma_low_clean"	36	9.700000000000001	0.1565716914457293	14
"gamma_low_clean"	36	9.75	0.04997138156823421	14
"gamma_low_clean"	36	9.8	0.0689710493697682	14
"gamma_low_clean"	36	9.850000000000001	0.13709352873743416	14
"gamma_low_clean"	36	9.9	0.20829379153689806	14
"gamma_low_clean"	36	9.950000000000001	0.14587451356851006	14
"gamma_low_clean"	36	10	0.13916158752419605	14
"gamma_low_clean"	36	10.05	0.14657477844047304	14
"gamma_low_clean"	36	10.100000000000001	0.21308265267499546	14
"gamma_low_clean"	36	10.15	0.2755340885941556	14
"gamma_low_clean"	36	10.200000000000001	0.22207257702330185	14
"gamma_low_clean"	36	10.25	0.22799876528147764	14
"gamma_low_clean"	36	10.3	0.1979043517852125	14
"gamma_low_clean"	36	10.350000000000001	0.1962267966497011	14
"gamma_low_clean"	36	10.4	0.22568962339095913	14
"gamma_low_clean"	36	10.450000000000001	0.17062382030516327	14
"gamma_low_clean"	36	10.5	0.057758880447695074	14
"gamma_low_clean"	36	10.55	0.10686129325430718	14
"gamma_low_clean"	36	10.600000000000001	0.1307775024629118	14
"gamma_low_clean"	36	10.65	0.1544576927122753	14
"gamma_low_clean"	36	10.700000000000001	0.2104036643599952	14
"gamma_low_clean"	36	10.75	0.08374140451257754	14
"gamma_low_clean"	36	10.8	0.21581100727884137	14
"gamma_low_clean"	36	10.850000000000001	0.10669550482397697	14
"gamma_low_clean"	36	10.9	0.13330760875247452	14
"gamma_low_clean"	36	10.950000000000001	0.21023647605315285	14
"gamma_low_clean"	36	11	0.1857420688561373	14
"gamma_low_clean"	36	11.05	0.14892937114405913	14
"gamma_low_clean"	36	11.100000000000001	0.21804834374583268	14
"gamma_low_clean"	36	11.150000000000002	0.236193102073901	14
"gamma_low_clean"	36	11.2	0.19843608720199565	14
"gamma_low_clean"	36	11.25	0.18390329589985704	14
"gamma_low_clean"	36	11.3	0.12297089343382925	14
"gamma_low_clean"	36	11.350000000000001	0.0329757018460601	14
"gamma_low_clean"	36	11.400000000000002	0.16421419860847236	14
"gamma_low_clean"	36	11.45	0.14750007804226248	14
"gamma_low_clean"	36	11.5	0.12026772661642905	14
"gamma_low_clean"	36	11.55	0.11745701286015763	14
"gamma_low_clean"	36	11.600000000000001	0.15229640042814285	14
"gamma_low_clean"	36	11.650000000000002	0.15249138279859306	14
"gamma_low_clean"	36	11.7	0.15973543587418929	14
"gamma_low_clean"	36	11.75	0.1948834203541889	14
"gamma_low_clean"	36	11.8	0.08698651167105068	14
"gamma_low_clean"	36	11.850000000000001	0.1418171238445777	14
"gamma_low_clean"	36	11.900000000000002	0.14287889323841754	14
"gamma_low_clean"	36	11.95	0.11911848972087001	14
"gamma_low_clean"	36	12	0.12462785783341714	14
"gamma_low_clean"	36	12.05	0.10533787548527333	14
"gamma_low_clean"	36	12.100000000000001	0.08604992237371455	14
"gamma_low_clean"	36	12.150000000000002	0.0841102297359824	14
"gamma_low_clean"	36	12.2	0.09849834506015222	14
"gamma_low_clean"	36	12.25	0.08604789016745017	14
"gamma_low_clean"	36	12.3	0.1102925672053835	14
"gamma_low_clean"	36	12.350000000000001	0.10802970424772793	14
"gamma_low_clean"	36	12.400000000000002	0.00985789186540821	14
"gamma_low_clean"	36	12.45	0.02307122959648818	14
"gamma_low_clean"	36	12.5	0.12618242632775714	14
"gamma_low_clean"	36	12.55	0.092005919990812	14
"gamma_low_clean"	36	12.600000000000001	0.07702221241036825	14
"gamma_low_clean"	36	12.650000000000002	0.07588269346325524	14
"gamma_low_clean"	36	12.7	0.053813492849379106	14
"gamma_low_clean"	36	12.75	0.06678507695531867	14
"gamma_low_clean"	36	12.8	0.05682516976118206	14
"gamma_low_clean"	36	12.850000000000001	0.08704546567469017	14
"gamma_low_clean"	36	12.900000000000002	0.09022615944071508	14
"gamma_low_clean"	36	12.95	0.13275984484797873	14
"gamma_low_clean"	36	13	0.13242847456139245	14
"gamma_low_clean"	36	13.05	0.08011293151624765	14
"gamma_low_clean"	36	13.100000000000001	0.11429131706642635	14
"gamma_low_clean"	36	13.150000000000002	0.033976739935737105	14
"gamma_low_clean"	36	13.2	0.14433292687920288	14
"gamma_low_clean"	36	13.25	0.12982350979853519	14
"gamma_low_clean"	36	13.3	0.11683838831916311	14
"gamma_low_clean"	36	13.350000000000001	0.11660250018894872	14
"gamma_low_clean"	36	13.400000000000002	0.07650758678467354	14
"gamma_low_clean"	36	13.45	0.04138808028750135	14
"gamma_low_clean"	36	13.5	0.15091760788209557	14
"gamma_low_clean"	36	13.55	0.1350203502269691	14
"gamma_low_clean"	36	13.600000000000001	0.18444530625542965	14
"gamma_low_clean"	36	13.650000000000002	0.15787958341939154	14
"gamma_low_clean"	36	13.7	0.13726311861805965	14
"gamma_low_clean"	36	13.75	0.10039621261339468	14
"gamma_low_clean"	36	13.8	0.008792214200381319	14
"gamma_low_clean"	36	13.850000000000001	0.049927221401443886	14
"gamma_low_clean"	36	13.900000000000002	0.11321109048602121	14
"gamma_low_clean"	36	13.95	0.05763521277812994	14
"gamma_low_clean"	36	14	0.015084624405397444	14
"gamma_low_clean"	36	14.05	0.1098587818813029	14
"gamma_low_clean"	36	14.100000000000001	0.008917812541090168	14
"gamma_low_clean"	36	14.150000000000002	0.07517809971269271	14
"gamma_low_clean"	36	14.200000000000003	0.05508326321062561	14
"gamma_low_clean"	36	14.25	0.14335957719895928	14
"gamma_low_clean"	36	14.3	0.07048919838517058	14
"gamma_low_clean"	36	14.350000000000001	0.13020652015067138	14
"gamma_low_clean"	36	14.400000000000002	0.1542684868400368	14
"gamma_low_clean"	36	14.450000000000003	0.16781853182419676	14
"gamma_low_clean"	36	14.5	0.03969941344652458	14
"gamma_low_clean"	37	-5	0.05096199911166682	14
"gamma_low_clean"	37	-4.95	-0.05093524611283611	14
"gamma_low_clean"	37	-4.9	-0.09936051478469657	14
"gamma_low_clean"	37	-4.85	-0.1509991484172827	14
"gamma_low_clean"	37	-4.8	-0.08477123000271372	14
"gamma_low_clean"	37	-4.75	0.0053172610101358585	14
"gamma_low_clean"	37	-4.7	-0.023951068619691564	14
"gamma_low_clean"	37	-4.65	0.012900518804626126	14
"gamma_low_clean"	37	-4.6	0.02916173956113393	14
"gamma_low_clean"	37	-4.55	0.014007182705463696	14
"gamma_low_clean"	37	-4.5	0.03034385168700478	14
"gamma_low_clean"	37	-4.45	0.007016960063880905	14
"gamma_low_clean"	37	-4.4	-0.019785732519409755	14
"gamma_low_clean"	37	-4.35	-0.04550869522037204	14
"gamma_low_clean"	37	-4.3	-0.005071192363005731	14
"gamma_low_clean"	37	-4.25	0.09332862439064746	14
"gamma_low_clean"	37	-4.2	-0.05905703611238796	14
"gamma_low_clean"	37	-4.15	0.011708193329913694	14
"gamma_low_clean"	37	-4.1	0.024321633090359618	14
"gamma_low_clean"	37	-4.05	0.12512994191058818	14
"gamma_low_clean"	37	-4	0.03048776656685239	14
"gamma_low_clean"	37	-3.95	-0.011148356975868967	14
"gamma_low_clean"	37	-3.9	0.016073355848565094	14
"gamma_low_clean"	37	-3.8499999999999996	0.0731927574215518	14
"gamma_low_clean"	37	-3.8	0.03132949356258282	14
"gamma_low_clean"	37	-3.75	0.022827385913787156	14
"gamma_low_clean"	37	-3.7	-0.026192869255974954	14
